time,temperature_2m,precipitation,cloud_cover,wind_speed_10m
2024-07-27 00:00:00,19.5,0.1,100,3.4
2024-07-27 01:00:00,19.4,0.0,100,4.9
2024-07-27 02:00:00,19.1,1.8,100,3.8
2024-07-27 03:00:00,18.9,0.3,100,5.2
2024-07-27 04:00:00,18.7,0.1,100,1.9
2024-07-27 05:00:00,18.9,0.9,100,1.0
2024-07-27 06:00:00,18.9,0.3,100,0.8
2024-07-27 07:00:00,18.8,0.1,100,5.6
2024-07-27 08:00:00,19.1,0.1,100,8.0
2024-07-27 09:00:00,19.1,0.0,100,9.1
2024-07-27 10:00:00,19.2,0.3,100,10.1
2024-07-27 11:00:00,19.0,0.5,100,9.9
2024-07-27 12:00:00,19.1,0.4,100,8.0
2024-07-27 13:00:00,19.8,0.2,100,9.1
2024-07-27 14:00:00,18.6,0.4,100,8.7
2024-07-27 15:00:00,18.7,0.2,100,7.3
2024-07-27 16:00:00,19.3,0.0,100,7.7
2024-07-27 17:00:00,19.0,0.9,100,6.9
2024-07-27 18:00:00,18.5,0.9,100,8.4
2024-07-27 19:00:00,18.5,0.1,100,8.7
2024-07-27 20:00:00,18.2,0.0,96,5.8
2024-07-27 21:00:00,16.7,0.0,99,5.4
2024-07-27 22:00:00,16.7,0.0,100,6.1
2024-07-27 23:00:00,16.1,0.0,100,10.2
2024-07-28 00:00:00,15.5,0.0,89,9.2
2024-07-28 01:00:00,14.2,0.0,67,7.0
2024-07-28 02:00:00,13.9,0.0,18,6.1
2024-07-28 03:00:00,12.4,0.0,62,6.1
2024-07-28 04:00:00,12.2,0.0,76,6.1
2024-07-28 05:00:00,11.3,0.0,3,7.3
2024-07-28 06:00:00,12.1,0.0,1,5.1
2024-07-28 07:00:00,13.8,0.0,10,3.9
2024-07-28 08:00:00,15.6,0.0,1,3.1
2024-07-28 09:00:00,17.5,0.0,0,4.2
2024-07-28 10:00:00,19.3,0.0,10,5.8
2024-07-28 11:00:00,20.9,0.0,25,6.9
2024-07-28 12:00:00,22.4,0.0,17,10.0
2024-07-28 13:00:00,23.4,0.0,92,11.9
2024-07-28 14:00:00,23.9,0.0,94,12.3
2024-07-28 15:00:00,24.4,0.0,88,13.3
2024-07-28 16:00:00,24.5,0.0,97,14.0
2024-07-28 17:00:00,24.4,0.0,6,14.5
2024-07-28 18:00:00,24.0,0.0,1,13.9
2024-07-28 19:00:00,23.2,0.0,1,11.2
2024-07-28 20:00:00,21.2,0.0,0,8.0
2024-07-28 21:00:00,19.2,0.0,0,8.0
2024-07-28 22:00:00,18.2,0.0,0,7.9
2024-07-28 23:00:00,17.4,0.0,0,8.4
2024-07-29 00:00:00,17.3,0.0,0,10.2
2024-07-29 01:00:00,16.9,0.0,0,8.8
2024-07-29 02:00:00,16.0,0.0,0,7.1
2024-07-29 03:00:00,15.6,0.0,0,8.1
2024-07-29 04:00:00,15.2,0.0,0,8.9
2024-07-29 05:00:00,14.5,0.0,0,6.7
2024-07-29 06:00:00,15.0,0.0,0,8.4
2024-07-29 07:00:00,16.7,0.0,0,8.5
2024-07-29 08:00:00,18.7,0.0,2,9.6
2024-07-29 09:00:00,20.6,0.0,28,9.0
2024-07-29 10:00:00,22.5,0.0,47,10.1
2024-07-29 11:00:00,24.3,0.0,6,10.5
2024-07-29 12:00:00,26.1,0.0,3,11.2
2024-07-29 13:00:00,27.4,0.0,1,11.0
2024-07-29 14:00:00,28.3,0.0,19,11.6
2024-07-29 15:00:00,28.9,0.0,16,11.6
2024-07-29 16:00:00,29.2,0.0,23,11.7
2024-07-29 17:00:00,29.2,0.0,30,12.9
2024-07-29 18:00:00,28.7,0.0,12,12.1
2024-07-29 19:00:00,27.8,0.0,21,9.1
2024-07-29 20:00:00,25.7,0.0,100,7.1
2024-07-29 21:00:00,23.8,0.0,100,6.8
2024-07-29 22:00:00,22.8,0.0,100,6.9
2024-07-29 23:00:00,21.5,0.0,39,8.6
2024-07-30 00:00:00,20.7,0.0,70,7.9
2024-07-30 01:00:00,20.0,0.0,0,7.7
2024-07-30 02:00:00,19.9,0.0,29,8.0
2024-07-30 03:00:00,19.6,0.0,54,6.9
2024-07-30 04:00:00,20.1,0.0,49,5.4
2024-07-30 05:00:00,20.0,0.0,20,4.5
2024-07-30 06:00:00,19.6,0.0,80,2.9
2024-07-30 07:00:00,21.1,0.0,18,3.6
2024-07-30 08:00:00,23.1,0.0,0,2.9
2024-07-30 09:00:00,25.4,0.0,0,3.3
2024-07-30 10:00:00,27.8,0.0,0,3.2
2024-07-30 11:00:00,29.9,0.0,0,3.7
2024-07-30 12:00:00,31.4,0.0,0,4.5
2024-07-30 13:00:00,32.4,0.0,0,4.0
2024-07-30 14:00:00,33.6,0.0,26,4.2
2024-07-30 15:00:00,33.5,0.0,48,3.8
2024-07-30 16:00:00,32.4,0.0,69,6.4
2024-07-30 17:00:00,32.4,0.0,74,1.4
2024-07-30 18:00:00,32.6,0.0,96,4.6
2024-07-30 19:00:00,31.4,0.0,50,4.4
2024-07-30 20:00:00,28.8,0.0,61,5.8
2024-07-30 21:00:00,26.5,0.0,98,7.2
2024-07-30 22:00:00,25.4,0.0,1,9.4
2024-07-30 23:00:00,25.5,0.0,98,10.0
2024-07-31 00:00:00,24.1,0.0,100,6.6
2024-07-31 01:00:00,23.9,0.0,100,17.6
2024-07-31 02:00:00,22.3,5.0,100,10.2
2024-07-31 03:00:00,22.2,0.9,100,9.6
2024-07-31 04:00:00,21.9,0.0,100,9.4
2024-07-31 05:00:00,21.8,0.0,100,16.3
2024-07-31 06:00:00,21.5,0.0,66,10.6
2024-07-31 07:00:00,22.4,0.0,2,6.3
2024-07-31 08:00:00,23.9,0.0,84,6.2
2024-07-31 09:00:00,25.6,0.0,0,8.8
2024-07-31 10:00:00,27.5,0.0,2,7.2
2024-07-31 11:00:00,29.2,0.0,13,4.3
2024-07-31 12:00:00,30.3,0.0,12,7.1
2024-07-31 13:00:00,31.2,0.0,53,7.0
2024-07-31 14:00:00,27.9,0.0,100,3.7
2024-07-31 15:00:00,26.0,0.0,100,11.7
2024-07-31 16:00:00,25.6,0.9,100,4.0
2024-07-31 17:00:00,26.4,0.3,53,2.8
2024-07-31 18:00:00,27.4,0.0,77,7.3
2024-07-31 19:00:00,27.1,0.0,69,6.3
2024-07-31 20:00:00,25.8,0.0,8,4.2
2024-07-31 21:00:00,23.8,0.0,19,4.2
2024-07-31 22:00:00,22.9,0.0,66,5.8
2024-07-31 23:00:00,22.4,0.0,27,4.9
2024-08-01 00:00:00,22.3,0.0,29,4.6
2024-08-01 01:00:00,22.0,0.0,10,4.6
2024-08-01 02:00:00,23.1,0.2,76,11.7
2024-08-01 03:00:00,21.6,9.9,86,13.7
2024-08-01 04:00:00,21.4,0.8,84,6.6
2024-08-01 05:00:00,20.4,8.2,99,6.4
2024-08-01 06:00:00,20.3,0.2,14,9.4
2024-08-01 07:00:00,20.9,0.0,2,10.4
2024-08-01 08:00:00,22.2,0.0,1,10.0
2024-08-01 09:00:00,23.8,0.0,2,8.0
2024-08-01 10:00:00,26.1,0.0,58,10.8
2024-08-01 11:00:00,27.8,0.0,10,10.2
2024-08-01 12:00:00,28.3,0.0,42,11.6
2024-08-01 13:00:00,28.7,0.0,57,12.6
2024-08-01 14:00:00,26.3,1.1,100,11.1
2024-08-01 15:00:00,21.1,8.9,100,11.8
2024-08-01 16:00:00,22.8,0.1,98,7.2
2024-08-01 17:00:00,23.8,0.0,99,12.7
2024-08-01 18:00:00,23.3,0.0,92,11.9
2024-08-01 19:00:00,23.2,0.0,22,7.7
2024-08-01 20:00:00,22.4,0.0,38,3.6
2024-08-01 21:00:00,21.1,0.0,15,4.4
2024-08-01 22:00:00,21.7,0.0,3,1.1
2024-08-01 23:00:00,20.4,0.0,0,4.1
2024-08-02 00:00:00,20.1,0.0,1,5.8
2024-08-02 01:00:00,19.7,0.0,14,5.2
2024-08-02 02:00:00,19.9,0.0,35,13.8
2024-08-02 03:00:00,19.5,0.3,40,5.4
2024-08-02 04:00:00,18.6,2.1,29,3.6
2024-08-02 05:00:00,18.8,0.0,13,7.9
2024-08-02 06:00:00,18.9,0.0,48,4.7
2024-08-02 07:00:00,19.8,0.0,34,10.9
2024-08-02 08:00:00,20.5,0.0,26,10.1
2024-08-02 09:00:00,21.5,0.0,100,10.8
2024-08-02 10:00:00,22.6,0.1,63,9.2
2024-08-02 11:00:00,23.5,0.1,31,8.0
2024-08-02 12:00:00,24.9,0.0,10,9.5
2024-08-02 13:00:00,25.9,0.0,15,11.3
2024-08-02 14:00:00,26.4,0.1,20,8.7
2024-08-02 15:00:00,27.0,0.0,20,11.2
2024-08-02 16:00:00,27.2,0.0,13,15.2
2024-08-02 17:00:00,26.3,0.0,13,18.2
2024-08-02 18:00:00,25.5,0.0,40,19.4
2024-08-02 19:00:00,24.1,0.0,47,17.9
2024-08-02 20:00:00,22.9,0.0,32,14.3
2024-08-02 21:00:00,21.3,0.0,8,13.5
2024-08-02 22:00:00,19.9,0.0,5,12.8
2024-08-02 23:00:00,18.8,0.0,10,11.2
2024-08-03 00:00:00,17.8,0.0,1,9.0
2024-08-03 01:00:00,17.1,0.0,1,7.7
2024-08-03 02:00:00,16.1,0.0,0,5.4
2024-08-03 03:00:00,15.5,0.0,0,4.7
2024-08-03 04:00:00,15.2,0.0,24,5.5
2024-08-03 05:00:00,15.1,0.0,36,7.8
2024-08-03 06:00:00,15.2,0.0,100,9.0
2024-08-03 07:00:00,16.4,0.0,100,8.6
2024-08-03 08:00:00,17.9,0.0,100,8.4
2024-08-03 09:00:00,19.7,0.0,100,9.9
2024-08-03 10:00:00,20.9,0.0,100,9.5
2024-08-03 11:00:00,21.5,0.0,100,10.9
2024-08-03 12:00:00,22.4,0.0,100,12.4
2024-08-03 13:00:00,23.5,0.0,100,13.7
2024-08-03 14:00:00,23.7,0.0,100,11.8
2024-08-03 15:00:00,23.9,0.0,100,11.0
2024-08-03 16:00:00,24.0,0.0,100,12.9
2024-08-03 17:00:00,24.2,0.0,100,13.7
2024-08-03 18:00:00,23.7,0.0,100,14.8
2024-08-03 19:00:00,23.0,0.0,100,12.8
2024-08-03 20:00:00,22.2,0.0,100,12.4
2024-08-03 21:00:00,20.7,0.3,62,10.7
2024-08-03 22:00:00,20.0,0.3,98,7.4
2024-08-03 23:00:00,19.9,0.0,66,8.2
2024-08-04 00:00:00,19.4,0.0,100,9.8
2024-08-04 01:00:00,18.8,0.0,64,10.3
2024-08-04 02:00:00,19.5,0.0,100,13.3
2024-08-04 03:00:00,19.1,0.0,100,12.6
2024-08-04 04:00:00,18.3,0.0,100,12.8
2024-08-04 05:00:00,16.9,0.0,100,14.3
2024-08-04 06:00:00,16.2,0.0,100,11.4
2024-08-04 07:00:00,16.5,0.0,100,10.6
2024-08-04 08:00:00,17.1,0.0,100,9.7
2024-08-04 09:00:00,18.3,0.0,33,8.9
2024-08-04 10:00:00,19.8,0.0,33,10.4
2024-08-04 11:00:00,21.1,0.0,79,12.1
2024-08-04 12:00:00,21.8,0.0,100,10.7
2024-08-04 13:00:00,22.3,0.0,100,10.7
2024-08-04 14:00:00,22.7,0.0,100,7.1
2024-08-04 15:00:00,23.3,0.0,97,7.6
2024-08-04 16:00:00,23.5,0.0,100,7.0
2024-08-04 17:00:00,23.4,0.0,100,6.4
2024-08-04 18:00:00,22.9,0.0,100,6.5
2024-08-04 19:00:00,22.1,0.0,100,5.0
2024-08-04 20:00:00,20.5,0.0,100,5.5
2024-08-04 21:00:00,18.6,0.0,100,8.0
2024-08-04 22:00:00,20.2,0.0,100,3.1
2024-08-04 23:00:00,17.5,0.0,94,7.1
2024-08-05 00:00:00,16.9,0.0,72,7.6
2024-08-05 01:00:00,15.8,0.0,80,6.9
2024-08-05 02:00:00,14.7,0.0,73,5.6
2024-08-05 03:00:00,14.1,0.0,1,6.4
2024-08-05 04:00:00,13.7,0.0,0,5.7
2024-08-05 05:00:00,13.4,0.0,0,6.2
2024-08-05 06:00:00,13.7,0.0,0,4.3
2024-08-05 07:00:00,15.3,0.0,0,4.0
2024-08-05 08:00:00,17.4,0.0,0,3.3
2024-08-05 09:00:00,20.0,0.0,0,4.6
2024-08-05 10:00:00,22.3,0.0,0,5.9
2024-08-05 11:00:00,23.8,0.0,0,6.2
2024-08-05 12:00:00,24.9,0.0,0,7.0
2024-08-05 13:00:00,25.8,0.0,0,7.2
2024-08-05 14:00:00,26.8,0.0,0,6.8
2024-08-05 15:00:00,27.2,0.0,0,6.9
2024-08-05 16:00:00,27.5,0.0,0,7.3
2024-08-05 17:00:00,27.5,0.0,0,7.3
2024-08-05 18:00:00,27.1,0.0,0,7.6
2024-08-05 19:00:00,25.9,0.0,0,5.0
2024-08-05 20:00:00,22.7,0.0,0,7.3
2024-08-05 21:00:00,20.7,0.0,0,7.3
2024-08-05 22:00:00,20.0,0.0,0,7.5
2024-08-05 23:00:00,19.5,0.0,0,8.4
2024-08-06 00:00:00,19.1,0.0,0,8.5
2024-08-06 01:00:00,18.8,0.0,0,9.4
2024-08-06 02:00:00,18.4,0.0,3,7.2
2024-08-06 03:00:00,16.7,0.0,0,6.8
2024-08-06 04:00:00,15.8,0.0,0,5.9
2024-08-06 05:00:00,15.6,0.0,0,6.9
2024-08-06 06:00:00,15.6,0.0,0,5.8
2024-08-06 07:00:00,17.3,0.0,98,5.4
2024-08-06 08:00:00,19.6,0.0,100,3.2
2024-08-06 09:00:00,22.1,0.0,100,4.7
2024-08-06 10:00:00,23.9,0.0,100,7.7
2024-08-06 11:00:00,25.0,0.0,2,11.0
2024-08-06 12:00:00,25.9,0.0,0,12.5
2024-08-06 13:00:00,26.8,0.0,0,13.2
2024-08-06 14:00:00,27.9,0.0,0,13.0
2024-08-06 15:00:00,28.3,0.0,0,13.6
2024-08-06 16:00:00,28.1,0.0,28,13.5
2024-08-06 17:00:00,27.9,0.0,14,11.8
2024-08-06 18:00:00,27.8,0.0,56,12.1
2024-08-06 19:00:00,25.8,0.0,99,15.6
2024-08-06 20:00:00,24.2,0.0,100,13.3
2024-08-06 21:00:00,22.9,0.0,100,8.4
2024-08-06 22:00:00,21.7,0.0,100,7.3
2024-08-06 23:00:00,21.1,0.0,100,10.7
2024-08-07 00:00:00,20.3,0.0,100,7.8
2024-08-07 01:00:00,19.7,0.0,99,7.5
2024-08-07 02:00:00,18.5,1.5,100,11.8
2024-08-07 03:00:00,17.7,0.4,100,10.5
2024-08-07 04:00:00,17.3,0.3,100,11.7
2024-08-07 05:00:00,16.8,0.4,100,9.2
2024-08-07 06:00:00,16.5,0.2,100,6.3
2024-08-07 07:00:00,16.8,0.0,100,6.0
2024-08-07 08:00:00,17.4,0.0,100,9.7
2024-08-07 09:00:00,18.5,0.0,37,10.0
2024-08-07 10:00:00,20.1,0.0,0,11.3
2024-08-07 11:00:00,21.4,0.0,0,12.4
2024-08-07 12:00:00,22.4,0.0,0,12.2
2024-08-07 13:00:00,23.3,0.0,36,11.2
2024-08-07 14:00:00,22.8,0.0,100,12.3
2024-08-07 15:00:00,22.9,0.0,74,12.4
2024-08-07 16:00:00,23.4,0.0,99,10.9
2024-08-07 17:00:00,23.3,0.0,56,10.9
2024-08-07 18:00:00,23.4,0.0,100,13.7
2024-08-07 19:00:00,22.4,0.0,100,11.8
2024-08-07 20:00:00,21.3,0.0,100,7.3
2024-08-07 21:00:00,20.1,0.0,100,7.5
2024-08-07 22:00:00,19.3,0.0,100,5.7
2024-08-07 23:00:00,18.6,0.1,100,4.7
2024-08-08 00:00:00,17.7,0.0,100,5.5
2024-08-08 01:00:00,17.9,0.0,100,7.6
2024-08-08 02:00:00,18.2,0.0,100,2.1
2024-08-08 03:00:00,18.0,0.0,100,2.9
2024-08-08 04:00:00,17.2,0.0,98,3.6
2024-08-08 05:00:00,16.8,0.0,100,3.6
2024-08-08 06:00:00,16.8,0.0,37,2.9
2024-08-08 07:00:00,17.7,0.0,4,2.7
2024-08-08 08:00:00,18.9,0.0,22,2.1
2024-08-08 09:00:00,20.0,0.0,44,2.8
2024-08-08 10:00:00,21.3,0.0,74,4.8
2024-08-08 11:00:00,22.5,0.0,65,7.6
2024-08-08 12:00:00,23.3,0.0,100,8.4
2024-08-08 13:00:00,23.8,0.0,100,9.2
2024-08-08 14:00:00,25.2,0.0,100,10.0
2024-08-08 15:00:00,26.1,0.0,93,11.1
2024-08-08 16:00:00,27.2,0.0,100,12.0
2024-08-08 17:00:00,26.6,0.0,91,15.2
2024-08-08 18:00:00,25.9,0.0,18,15.1
2024-08-08 19:00:00,25.5,0.0,41,7.4
2024-08-08 20:00:00,23.3,0.0,40,7.6
2024-08-08 21:00:00,22.1,0.0,53,10.7
2024-08-08 22:00:00,21.5,0.0,68,10.7
2024-08-08 23:00:00,21.0,0.0,34,11.0
2024-08-09 00:00:00,20.4,0.0,21,10.9
2024-08-09 01:00:00,20.0,0.0,99,11.5
2024-08-09 02:00:00,19.8,0.0,94,9.7
2024-08-09 03:00:00,19.7,0.0,99,9.8
2024-08-09 04:00:00,19.3,0.0,15,8.2
2024-08-09 05:00:00,18.6,0.0,23,9.2
2024-08-09 06:00:00,18.1,0.0,22,10.2
2024-08-09 07:00:00,19.0,0.0,5,10.1
2024-08-09 08:00:00,20.3,0.0,64,14.6
2024-08-09 09:00:00,21.9,0.0,83,17.5
2024-08-09 10:00:00,22.7,0.0,100,18.5
2024-08-09 11:00:00,23.4,0.0,100,17.5
2024-08-09 12:00:00,24.2,0.0,100,17.1
2024-08-09 13:00:00,24.6,0.0,100,16.5
2024-08-09 14:00:00,24.3,0.0,100,15.9
2024-08-09 15:00:00,24.6,0.0,100,15.9
2024-08-09 16:00:00,24.5,0.0,96,16.3
2024-08-09 17:00:00,24.9,0.0,15,16.2
2024-08-09 18:00:00,25.3,0.0,50,14.6
2024-08-09 19:00:00,24.5,0.0,54,15.2
2024-08-09 20:00:00,23.0,0.0,64,10.6
2024-08-09 21:00:00,21.5,0.0,20,6.3
2024-08-09 22:00:00,20.4,0.0,2,6.4
2024-08-09 23:00:00,19.7,0.0,8,8.0
2024-08-10 00:00:00,18.9,0.0,11,8.3
2024-08-10 01:00:00,18.1,0.0,94,6.8
2024-08-10 02:00:00,18.8,0.0,72,7.1
2024-08-10 03:00:00,17.9,0.0,0,6.4
2024-08-10 04:00:00,16.5,0.0,0,3.8
2024-08-10 05:00:00,15.2,0.0,0,5.5
2024-08-10 06:00:00,14.7,0.0,24,5.4
2024-08-10 07:00:00,16.5,0.0,53,2.8
2024-08-10 08:00:00,18.0,0.0,45,2.5
2024-08-10 09:00:00,19.6,0.0,93,0.8
2024-08-10 10:00:00,21.5,0.0,98,2.9
2024-08-10 11:00:00,23.0,0.0,94,3.1
2024-08-10 12:00:00,24.5,0.0,63,3.7
2024-08-10 13:00:00,25.7,0.0,60,4.0
2024-08-10 14:00:00,26.6,0.0,0,2.5
2024-08-10 15:00:00,27.2,0.0,48,1.8
2024-08-10 16:00:00,27.6,0.0,57,0.4
2024-08-10 17:00:00,27.7,0.0,52,0.5
2024-08-10 18:00:00,27.6,0.0,42,4.7
2024-08-10 19:00:00,26.8,0.0,8,5.8
2024-08-10 20:00:00,24.7,0.0,0,5.6
2024-08-10 21:00:00,23.4,0.0,0,9.4
2024-08-10 22:00:00,22.2,0.0,0,7.8
2024-08-10 23:00:00,20.8,0.0,0,6.4
2024-08-11 00:00:00,19.9,0.0,2,6.0
2024-08-11 01:00:00,19.3,0.0,4,6.6
2024-08-11 02:00:00,18.8,0.0,93,6.4
2024-08-11 03:00:00,18.3,0.0,96,6.9
2024-08-11 04:00:00,17.9,0.0,69,7.6
2024-08-11 05:00:00,17.4,0.0,98,7.5
2024-08-11 06:00:00,17.3,0.0,99,7.1
2024-08-11 07:00:00,18.5,0.0,99,8.6
2024-08-11 08:00:00,20.5,0.0,31,7.4
2024-08-11 09:00:00,23.3,0.0,10,9.2
2024-08-11 10:00:00,26.1,0.0,5,12.4
2024-08-11 11:00:00,27.8,0.0,30,14.1
2024-08-11 12:00:00,29.2,0.0,70,14.3
2024-08-11 13:00:00,30.3,0.0,93,14.2
2024-08-11 14:00:00,31.0,0.0,99,14.3
2024-08-11 15:00:00,31.5,0.0,99,14.9
2024-08-11 16:00:00,31.8,0.0,45,15.6
2024-08-11 17:00:00,31.6,0.0,21,16.2
2024-08-11 18:00:00,30.9,0.0,24,16.3
2024-08-11 19:00:00,29.6,0.0,100,13.1
2024-08-11 20:00:00,27.6,0.0,100,10.1
2024-08-11 21:00:00,26.5,0.0,89,10.3
2024-08-11 22:00:00,25.9,0.0,63,10.9
2024-08-11 23:00:00,25.0,0.0,37,9.5
2024-08-12 00:00:00,24.0,0.0,44,7.7
2024-08-12 01:00:00,23.0,0.0,1,6.5
2024-08-12 02:00:00,22.1,0.0,4,7.3
2024-08-12 03:00:00,21.5,0.0,0,7.0
2024-08-12 04:00:00,21.2,0.0,0,6.8
2024-08-12 05:00:00,21.0,0.0,0,6.4
2024-08-12 06:00:00,20.8,0.0,0,6.0
2024-08-12 07:00:00,22.5,0.0,0,8.7
2024-08-12 08:00:00,24.5,0.0,0,8.1
2024-08-12 09:00:00,27.2,0.0,0,7.9
2024-08-12 10:00:00,30.0,0.0,0,10.7
2024-08-12 11:00:00,31.9,0.0,0,11.7
2024-08-12 12:00:00,33.2,0.0,1,13.8
2024-08-12 13:00:00,34.1,0.0,3,14.7
2024-08-12 14:00:00,34.8,0.0,25,15.4
2024-08-12 15:00:00,35.1,0.0,2,13.2
2024-08-12 16:00:00,35.2,0.0,4,13.9
2024-08-12 17:00:00,35.0,0.0,0,14.7
2024-08-12 18:00:00,34.3,0.0,0,12.7
2024-08-12 19:00:00,32.6,0.0,0,9.4
2024-08-12 20:00:00,29.9,0.0,0,7.8
2024-08-12 21:00:00,28.4,0.0,4,9.5
2024-08-12 22:00:00,26.8,0.0,28,15.0
2024-08-12 23:00:00,24.4,0.0,22,17.8
2024-08-13 00:00:00,23.3,0.0,86,13.1
2024-08-13 01:00:00,22.7,0.0,44,10.5
2024-08-13 02:00:00,22.1,0.0,71,16.0
2024-08-13 03:00:00,21.2,0.5,62,8.0
2024-08-13 04:00:00,20.7,0.0,24,4.5
2024-08-13 05:00:00,20.1,0.0,74,6.7
2024-08-13 06:00:00,20.0,0.0,17,9.5
2024-08-13 07:00:00,20.5,0.0,100,7.3
2024-08-13 08:00:00,20.6,0.0,100,9.7
2024-08-13 09:00:00,20.5,0.0,100,7.5
2024-08-13 10:00:00,21.7,0.0,65,2.3
2024-08-13 11:00:00,24.4,0.0,99,4.6
2024-08-13 12:00:00,25.5,0.0,89,4.3
2024-08-13 13:00:00,27.5,0.0,100,6.1
2024-08-13 14:00:00,23.9,0.5,100,5.2
2024-08-13 15:00:00,25.2,0.0,100,5.8
2024-08-13 16:00:00,25.6,0.0,100,9.8
2024-08-13 17:00:00,25.1,0.1,86,6.4
2024-08-13 18:00:00,25.6,0.0,100,6.5
2024-08-13 19:00:00,24.9,0.0,100,5.5
2024-08-13 20:00:00,24.2,0.0,100,2.7
2024-08-13 21:00:00,23.8,0.1,100,7.2
2024-08-13 22:00:00,23.1,0.2,100,5.9
2024-08-13 23:00:00,21.9,2.4,100,6.3
2024-08-14 00:00:00,21.1,3.3,100,8.9
2024-08-14 01:00:00,20.4,0.8,100,10.5
2024-08-14 02:00:00,20.9,0.1,100,5.7
2024-08-14 03:00:00,20.5,0.3,100,6.5
2024-08-14 04:00:00,20.3,0.1,100,6.3
2024-08-14 05:00:00,19.8,0.1,100,6.5
2024-08-14 06:00:00,19.5,0.2,100,3.8
2024-08-14 07:00:00,19.6,0.4,100,1.8
2024-08-14 08:00:00,20.0,0.1,100,2.3
2024-08-14 09:00:00,20.8,0.0,100,0.8
2024-08-14 10:00:00,21.5,0.2,100,2.3
2024-08-14 11:00:00,22.5,0.3,100,1.3
2024-08-14 12:00:00,23.9,0.2,100,2.3
2024-08-14 13:00:00,24.7,0.1,100,2.1
2024-08-14 14:00:00,25.6,0.0,47,2.3
2024-08-14 15:00:00,25.9,0.0,100,4.1
2024-08-14 16:00:00,26.1,0.0,100,6.0
2024-08-14 17:00:00,24.6,0.3,99,12.0
2024-08-14 18:00:00,25.0,0.0,79,7.6
2024-08-14 19:00:00,23.6,0.0,83,12.2
2024-08-14 20:00:00,22.5,0.0,44,6.1
2024-08-14 21:00:00,21.5,0.0,29,5.5
2024-08-14 22:00:00,21.0,0.0,26,8.6
2024-08-14 23:00:00,20.4,0.0,21,9.9
2024-08-15 00:00:00,19.8,0.0,9,9.6
2024-08-15 01:00:00,19.0,0.0,3,5.9
2024-08-15 02:00:00,19.6,0.3,92,11.5
2024-08-15 03:00:00,19.8,0.2,100,9.1
2024-08-15 04:00:00,19.7,0.1,12,4.7
2024-08-15 05:00:00,18.6,0.0,18,5.6
2024-08-15 06:00:00,18.3,0.0,16,6.1
2024-08-15 07:00:00,18.9,0.0,7,8.9
2024-08-15 08:00:00,19.4,0.0,33,10.3
2024-08-15 09:00:00,20.3,0.0,53,7.9
2024-08-15 10:00:00,21.5,0.0,99,8.0
2024-08-15 11:00:00,21.9,0.1,83,11.2
2024-08-15 12:00:00,23.4,0.0,23,10.4
2024-08-15 13:00:00,25.4,0.0,39,13.0
2024-08-15 14:00:00,25.8,0.0,46,12.6
2024-08-15 15:00:00,26.0,0.0,9,12.8
2024-08-15 16:00:00,25.9,0.0,38,12.1
2024-08-15 17:00:00,25.8,0.0,38,11.9
2024-08-15 18:00:00,25.6,0.0,99,12.2
2024-08-15 19:00:00,24.6,0.0,100,9.5
2024-08-15 20:00:00,22.3,0.0,100,7.8
2024-08-15 21:00:00,21.2,0.0,90,10.8
2024-08-15 22:00:00,20.4,0.0,0,10.5
2024-08-15 23:00:00,19.6,0.0,0,10.6
2024-08-16 00:00:00,19.2,0.0,0,11.0
2024-08-16 01:00:00,19.0,0.0,0,12.9
2024-08-16 02:00:00,18.1,0.0,0,10.7
2024-08-16 03:00:00,17.6,0.0,0,8.7
2024-08-16 04:00:00,17.2,0.0,0,8.8
2024-08-16 05:00:00,16.9,0.0,16,8.9
2024-08-16 06:00:00,17.0,0.0,100,9.7
2024-08-16 07:00:00,18.4,0.0,51,10.0
2024-08-16 08:00:00,19.7,0.0,68,11.8
2024-08-16 09:00:00,20.9,0.0,100,14.2
2024-08-16 10:00:00,22.3,0.0,100,15.0
2024-08-16 11:00:00,23.9,0.0,98,14.2
2024-08-16 12:00:00,25.5,0.0,100,15.5
2024-08-16 13:00:00,25.3,0.0,100,17.6
2024-08-16 14:00:00,24.3,0.0,100,16.9
2024-08-16 15:00:00,24.3,0.0,100,16.4
2024-08-16 16:00:00,24.9,0.0,99,17.9
2024-08-16 17:00:00,25.1,0.0,99,17.9
2024-08-16 18:00:00,24.9,0.0,100,16.2
2024-08-16 19:00:00,23.8,0.0,100,14.0
2024-08-16 20:00:00,22.5,0.1,100,10.8
2024-08-16 21:00:00,22.4,0.0,90,10.2
2024-08-16 22:00:00,22.0,0.0,98,7.7
2024-08-16 23:00:00,21.3,0.0,100,7.1
2024-08-17 00:00:00,21.4,0.0,98,9.4
2024-08-17 01:00:00,20.5,0.0,97,10.2
2024-08-17 02:00:00,21.2,0.0,100,10.6
2024-08-17 03:00:00,20.8,0.0,100,9.8
2024-08-17 04:00:00,20.6,0.0,100,7.4
2024-08-17 05:00:00,20.0,0.0,100,7.1
2024-08-17 06:00:00,20.1,0.0,100,7.9
2024-08-17 07:00:00,20.2,0.0,100,7.3
2024-08-17 08:00:00,20.5,0.0,100,5.4
2024-08-17 09:00:00,20.6,0.1,100,5.8
2024-08-17 10:00:00,20.9,0.0,100,5.9
2024-08-17 11:00:00,21.2,0.0,100,4.6
2024-08-17 12:00:00,21.6,0.0,100,4.9
