time,date,hour,temperature_2m,precipitation,cloud_cover,wind_speed_10m,is_holiday,is_vacation,has_event,has_event_champs,has_event_stsperes,has_event_convention
2025-09-17 18:00:00,2025-09-17,18,20.7,0.0,2,8.3,0.0,False,0,1,1,1
2025-09-17 19:00:00,2025-09-17,19,19.1,0.0,0,6.1,0.0,False,0,1,1,1
2025-09-17 20:00:00,2025-09-17,20,18.1,0.0,0,6.1,0.0,False,0,1,1,1
2025-09-17 21:00:00,2025-09-17,21,17.3,0.0,0,5.7,0.0,False,0,1,1,1
2025-09-17 22:00:00,2025-09-17,22,16.6,0.0,0,6.1,0.0,False,0,1,1,1
2025-09-17 23:00:00,2025-09-17,23,16.3,0.0,0,7.0,0.0,False,0,1,1,1
2025-09-18 00:00:00,2025-09-18,0,16.0,0.0,0,7.5,0.0,False,0,1,1,1
2025-09-18 01:00:00,2025-09-18,1,15.7,0.0,0,7.6,0.0,False,0,1,1,1
2025-09-18 02:00:00,2025-09-18,2,14.5,0.0,0,5.9,0.0,False,0,1,1,1
2025-09-18 03:00:00,2025-09-18,3,13.9,0.0,0,5.4,0.0,False,0,1,1,1
2025-09-18 04:00:00,2025-09-18,4,13.5,0.0,0,6.3,0.0,False,0,1,1,1
2025-09-18 05:00:00,2025-09-18,5,13.2,0.0,0,7.2,0.0,False,0,1,1,1
2025-09-18 06:00:00,2025-09-18,6,13.0,0.0,0,7.3,0.0,False,0,1,1,1
2025-09-18 07:00:00,2025-09-18,7,12.9,0.0,0,7.2,0.0,False,0,1,1,1
2025-09-18 08:00:00,2025-09-18,8,14.1,0.0,0,7.6,0.0,False,0,1,1,1
2025-09-18 09:00:00,2025-09-18,9,16.4,0.0,0,4.6,0.0,False,0,1,1,1
2025-09-18 10:00:00,2025-09-18,10,18.9,0.0,0,5.6,0.0,False,0,1,1,1
2025-09-18 11:00:00,2025-09-18,11,20.8,0.0,0,6.8,0.0,False,0,1,1,1
2025-09-18 12:00:00,2025-09-18,12,22.1,0.0,0,6.5,0.0,False,0,1,1,1
2025-09-18 13:00:00,2025-09-18,13,23.1,0.0,0,5.1,0.0,False,0,1,1,1
2025-09-18 14:00:00,2025-09-18,14,23.5,0.0,0,5.8,0.0,False,0,1,1,1
2025-09-18 15:00:00,2025-09-18,15,24.0,0.0,0,5.4,0.0,False,0,1,1,1
2025-09-18 16:00:00,2025-09-18,16,24.3,0.0,0,5.7,0.0,False,0,1,1,1
2025-09-18 17:00:00,2025-09-18,17,24.1,0.0,0,5.7,0.0,False,0,1,1,1
2025-09-18 18:00:00,2025-09-18,18,23.2,0.0,0,3.8,0.0,False,0,1,1,1
2025-09-18 19:00:00,2025-09-18,19,20.9,0.0,40,4.3,0.0,False,0,1,1,1
2025-09-18 20:00:00,2025-09-18,20,19.7,0.0,9,4.3,0.0,False,0,1,1,1
2025-09-18 21:00:00,2025-09-18,21,19.0,0.0,1,5.1,0.0,False,0,1,1,1
2025-09-18 22:00:00,2025-09-18,22,18.1,0.0,5,5.1,0.0,False,0,1,1,1
2025-09-18 23:00:00,2025-09-18,23,17.1,0.0,0,4.3,0.0,False,0,1,1,1
2025-09-19 00:00:00,2025-09-19,0,16.6,0.0,0,5.0,0.0,False,0,1,1,1
2025-09-19 01:00:00,2025-09-19,1,16.1,0.0,4,5.4,0.0,False,0,1,1,1
2025-09-19 02:00:00,2025-09-19,2,14.9,0.0,0,5.1,0.0,False,0,1,1,1
2025-09-19 03:00:00,2025-09-19,3,14.4,0.0,59,5.2,0.0,False,0,1,1,1
2025-09-19 04:00:00,2025-09-19,4,13.8,0.0,4,5.3,0.0,False,0,1,1,1
2025-09-19 05:00:00,2025-09-19,5,13.3,0.0,6,6.1,0.0,False,0,1,1,1
2025-09-19 06:00:00,2025-09-19,6,12.8,0.0,10,6.6,0.0,False,0,1,1,1
2025-09-19 07:00:00,2025-09-19,7,12.5,0.0,63,7.3,0.0,False,0,1,1,1
2025-09-19 08:00:00,2025-09-19,8,13.6,0.0,84,8.7,0.0,False,0,1,1,1
2025-09-19 09:00:00,2025-09-19,9,15.7,0.0,13,5.9,0.0,False,0,1,1,1
2025-09-19 10:00:00,2025-09-19,10,18.4,0.0,0,6.4,0.0,False,0,1,1,1
2025-09-19 11:00:00,2025-09-19,11,21.2,0.0,0,6.6,0.0,False,0,1,1,1
2025-09-19 12:00:00,2025-09-19,12,23.7,0.0,0,8.0,0.0,False,0,1,1,1
2025-09-19 13:00:00,2025-09-19,13,25.8,0.0,0,9.1,0.0,False,0,1,1,1
2025-09-19 14:00:00,2025-09-19,14,29.9,0.0,0,9.7,0.0,False,0,1,1,1
2025-09-19 15:00:00,2025-09-19,15,30.9,0.0,0,9.8,0.0,False,0,1,1,1
2025-09-19 16:00:00,2025-09-19,16,31.2,0.0,0,10.0,0.0,False,0,1,1,1
2025-09-19 17:00:00,2025-09-19,17,30.7,0.0,0,10.8,0.0,False,0,1,1,1
2025-09-19 18:00:00,2025-09-19,18,29.1,0.0,0,9.2,0.0,False,0,1,1,1
2025-09-19 19:00:00,2025-09-19,19,26.4,0.0,2,6.5,0.0,False,0,1,1,1
2025-09-19 20:00:00,2025-09-19,20,25.2,0.0,93,8.8,0.0,False,0,1,1,1
2025-09-19 21:00:00,2025-09-19,21,24.0,0.0,100,10.0,0.0,False,0,1,1,1
2025-09-19 22:00:00,2025-09-19,22,23.1,0.0,100,9.7,0.0,False,0,1,1,1
2025-09-19 23:00:00,2025-09-19,23,22.6,0.0,94,9.2,0.0,False,0,1,1,1
2025-09-20 00:00:00,2025-09-20,0,22.2,0.0,52,10.1,0.0,False,0,1,1,1
2025-09-20 01:00:00,2025-09-20,1,21.7,0.0,86,8.2,0.0,False,0,1,1,1
2025-09-20 02:00:00,2025-09-20,2,22.3,0.0,99,5.9,0.0,False,0,1,1,1
2025-09-20 03:00:00,2025-09-20,3,21.0,0.0,100,9.8,0.0,False,0,1,1,1
2025-09-20 04:00:00,2025-09-20,4,20.3,0.0,99,12.0,0.0,False,0,1,1,1
2025-09-20 05:00:00,2025-09-20,5,20.5,0.0,100,13.1,0.0,False,0,1,1,1
2025-09-20 06:00:00,2025-09-20,6,20.2,0.0,100,11.8,0.0,False,0,1,1,1
2025-09-20 07:00:00,2025-09-20,7,20.3,0.0,100,14.6,0.0,False,0,1,1,1
2025-09-20 08:00:00,2025-09-20,8,20.4,0.9,100,13.1,0.0,False,0,1,1,1
2025-09-20 09:00:00,2025-09-20,9,19.8,1.6,100,7.8,0.0,False,0,1,1,1
2025-09-20 10:00:00,2025-09-20,10,19.8,0.1,97,10.9,0.0,False,0,1,1,1
2025-09-20 11:00:00,2025-09-20,11,20.8,0.0,100,13.1,0.0,False,0,1,1,1
2025-09-20 12:00:00,2025-09-20,12,21.6,0.0,100,10.9,0.0,False,0,1,1,1
2025-09-20 13:00:00,2025-09-20,13,22.3,0.3,100,13.4,0.0,False,0,1,1,1
2025-09-20 14:00:00,2025-09-20,14,19.7,1.2,100,17.3,0.0,False,0,1,1,1
2025-09-20 15:00:00,2025-09-20,15,20.1,5.1,100,19.1,0.0,False,0,1,1,1
2025-09-20 16:00:00,2025-09-20,16,22.0,0.1,100,13.9,0.0,False,0,1,1,1
2025-09-20 17:00:00,2025-09-20,17,22.9,0.0,100,12.6,0.0,False,0,1,1,1
2025-09-20 18:00:00,2025-09-20,18,22.7,0.0,100,13.7,0.0,False,0,1,1,1
2025-09-20 19:00:00,2025-09-20,19,21.8,0.0,99,13.5,0.0,False,0,1,1,1
2025-09-20 20:00:00,2025-09-20,20,21.3,0.0,88,13.9,0.0,False,0,1,1,1
2025-09-20 21:00:00,2025-09-20,21,20.0,0.4,82,13.9,0.0,False,0,1,1,1
2025-09-20 22:00:00,2025-09-20,22,19.7,0.0,31,13.6,0.0,False,0,1,1,1
2025-09-20 23:00:00,2025-09-20,23,18.6,0.0,55,14.7,0.0,False,0,1,1,1
2025-09-21 00:00:00,2025-09-21,0,17.4,0.0,83,13.3,0.0,False,0,1,1,1
2025-09-21 01:00:00,2025-09-21,1,16.3,0.0,100,11.0,0.0,False,0,1,1,1
2025-09-21 02:00:00,2025-09-21,2,15.6,0.5,100,10.7,0.0,False,0,1,1,1
2025-09-21 03:00:00,2025-09-21,3,15.1,0.1,100,8.8,0.0,False,0,1,1,1
2025-09-21 04:00:00,2025-09-21,4,14.7,0.0,100,8.3,0.0,False,0,1,1,1
2025-09-21 05:00:00,2025-09-21,5,14.7,0.0,100,6.4,0.0,False,0,1,1,1
2025-09-21 06:00:00,2025-09-21,6,14.5,0.0,100,7.4,0.0,False,0,1,1,1
2025-09-21 07:00:00,2025-09-21,7,14.2,0.0,100,7.4,0.0,False,0,1,1,1
2025-09-21 08:00:00,2025-09-21,8,14.2,0.0,100,5.5,0.0,False,0,1,1,1
2025-09-21 09:00:00,2025-09-21,9,14.2,0.0,100,6.3,0.0,False,0,1,1,1
2025-09-21 10:00:00,2025-09-21,10,14.9,0.0,100,7.4,0.0,False,0,1,1,1
2025-09-21 11:00:00,2025-09-21,11,15.4,0.0,100,6.0,0.0,False,0,1,1,1
2025-09-21 12:00:00,2025-09-21,12,16.1,0.0,100,5.1,0.0,False,0,1,1,1
2025-09-21 13:00:00,2025-09-21,13,16.7,0.0,100,3.4,0.0,False,0,1,1,1
2025-09-21 14:00:00,2025-09-21,14,17.7,0.1,37,5.2,0.0,False,0,1,1,1
2025-09-21 15:00:00,2025-09-21,15,18.1,0.0,44,6.1,0.0,False,0,1,1,1
2025-09-21 16:00:00,2025-09-21,16,18.1,0.1,35,6.2,0.0,False,0,1,1,1
2025-09-21 17:00:00,2025-09-21,17,17.7,0.1,28,7.5,0.0,False,0,1,1,1
2025-09-21 18:00:00,2025-09-21,18,16.9,0.0,23,8.6,0.0,False,0,1,1,1
2025-09-21 19:00:00,2025-09-21,19,15.6,0.0,35,7.5,0.0,False,0,1,1,1
2025-09-21 20:00:00,2025-09-21,20,15.0,0.0,16,6.9,0.0,False,0,1,1,1
2025-09-21 21:00:00,2025-09-21,21,14.4,0.0,6,10.0,0.0,False,0,1,1,1
2025-09-21 22:00:00,2025-09-21,22,13.3,0.0,11,12.8,0.0,False,0,1,1,1
2025-09-21 23:00:00,2025-09-21,23,12.4,0.0,12,11.6,0.0,False,0,1,1,1
2025-09-22 00:00:00,2025-09-22,0,12.0,0.0,14,10.0,0.0,False,0,1,1,1
2025-09-22 01:00:00,2025-09-22,1,11.6,0.0,3,10.7,0.0,False,0,1,1,1
2025-09-22 02:00:00,2025-09-22,2,12.1,0.0,22,12.7,0.0,False,0,1,1,1
2025-09-22 03:00:00,2025-09-22,3,11.4,0.0,2,12.4,0.0,False,0,1,1,1
2025-09-22 04:00:00,2025-09-22,4,10.6,0.0,11,12.0,0.0,False,0,1,1,1
2025-09-22 05:00:00,2025-09-22,5,10.2,0.0,18,11.7,0.0,False,0,1,1,1
2025-09-22 06:00:00,2025-09-22,6,9.9,0.0,0,12.8,0.0,False,0,1,1,1
2025-09-22 07:00:00,2025-09-22,7,9.7,0.0,31,14.0,0.0,False,0,1,1,1
2025-09-22 08:00:00,2025-09-22,8,10.4,0.0,76,12.1,0.0,False,0,1,1,1
2025-09-22 09:00:00,2025-09-22,9,11.7,0.0,42,14.3,0.0,False,0,1,1,1
2025-09-22 10:00:00,2025-09-22,10,13.3,0.0,7,14.9,0.0,False,0,1,1,1
2025-09-22 11:00:00,2025-09-22,11,14.9,0.0,0,16.9,0.0,False,0,1,1,1
2025-09-22 12:00:00,2025-09-22,12,16.1,0.0,5,19.5,0.0,False,0,1,1,1
2025-09-22 13:00:00,2025-09-22,13,17.3,0.0,54,22.8,0.0,False,0,1,1,1
2025-09-22 14:00:00,2025-09-22,14,16.3,0.1,85,21.1,0.0,False,0,1,1,1
2025-09-22 15:00:00,2025-09-22,15,16.3,0.0,87,20.9,0.0,False,0,1,1,1
2025-09-22 16:00:00,2025-09-22,16,16.1,0.0,100,20.3,0.0,False,0,1,1,1
2025-09-22 17:00:00,2025-09-22,17,15.7,0.1,97,19.4,0.0,False,0,1,1,1
2025-09-22 18:00:00,2025-09-22,18,14.3,0.3,87,16.1,0.0,False,0,1,1,1
2025-09-22 19:00:00,2025-09-22,19,13.6,0.0,100,11.8,0.0,False,0,1,1,1
2025-09-22 20:00:00,2025-09-22,20,12.2,0.1,100,10.3,0.0,False,0,1,1,1
2025-09-22 21:00:00,2025-09-22,21,12.3,0.1,100,10.4,0.0,False,0,1,1,1
2025-09-22 22:00:00,2025-09-22,22,11.8,0.4,100,11.0,0.0,False,0,1,1,1
2025-09-22 23:00:00,2025-09-22,23,11.5,0.7,100,12.3,0.0,False,0,1,1,1
2025-09-23 00:00:00,2025-09-23,0,11.0,0.5,100,13.4,0.0,False,0,1,1,1
2025-09-23 01:00:00,2025-09-23,1,10.8,0.3,100,14.9,0.0,False,0,1,1,1
2025-09-23 02:00:00,2025-09-23,2,10.5,0.7,100,13.4,0.0,False,0,1,1,1
2025-09-23 03:00:00,2025-09-23,3,10.3,0.1,100,14.1,0.0,False,0,1,1,1
2025-09-23 04:00:00,2025-09-23,4,10.2,0.2,100,14.6,0.0,False,0,1,1,1
2025-09-23 05:00:00,2025-09-23,5,10.1,0.3,100,15.1,0.0,False,0,1,1,1
2025-09-23 06:00:00,2025-09-23,6,10.1,0.4,100,15.4,0.0,False,0,1,1,1
2025-09-23 07:00:00,2025-09-23,7,9.9,0.6,100,16.6,0.0,False,0,1,1,1
2025-09-23 08:00:00,2025-09-23,8,10.1,0.1,100,15.9,0.0,False,0,1,1,1
2025-09-23 09:00:00,2025-09-23,9,10.6,0.2,100,15.3,0.0,False,0,1,1,1
2025-09-23 10:00:00,2025-09-23,10,10.9,0.6,100,16.7,0.0,False,0,1,1,1
2025-09-23 11:00:00,2025-09-23,11,11.2,0.2,99,12.6,0.0,False,0,1,1,1
2025-09-23 12:00:00,2025-09-23,12,12.8,0.0,81,19.7,0.0,False,0,1,1,1
2025-09-23 13:00:00,2025-09-23,13,14.3,0.0,99,19.7,0.0,False,0,1,1,1
2025-09-23 14:00:00,2025-09-23,14,14.2,0.0,88,17.2,0.0,False,0,1,1,1
2025-09-23 15:00:00,2025-09-23,15,15.1,0.0,100,19.2,0.0,False,0,1,1,1
2025-09-23 16:00:00,2025-09-23,16,14.6,0.0,100,15.3,0.0,False,0,1,1,1
2025-09-23 17:00:00,2025-09-23,17,14.3,0.0,100,12.4,0.0,False,0,1,1,1
2025-09-23 18:00:00,2025-09-23,18,13.9,0.0,100,13.0,0.0,False,0,1,1,1
2025-09-23 19:00:00,2025-09-23,19,13.4,0.0,100,11.8,0.0,False,0,1,1,1
2025-09-23 20:00:00,2025-09-23,20,12.6,0.0,100,8.5,0.0,False,0,1,1,1
2025-09-23 21:00:00,2025-09-23,21,11.8,1.1,100,8.0,0.0,False,0,1,1,1
2025-09-23 22:00:00,2025-09-23,22,11.0,1.3,100,11.9,0.0,False,0,1,1,1
2025-09-23 23:00:00,2025-09-23,23,10.9,0.4,100,13.5,0.0,False,0,1,1,1
2025-09-24 00:00:00,2025-09-24,0,11.1,0.1,100,14.4,0.0,False,0,1,1,1
2025-09-24 01:00:00,2025-09-24,1,11.2,0.0,100,13.7,0.0,False,0,1,1,1
2025-09-24 02:00:00,2025-09-24,2,11.0,0.3,100,14.8,0.0,False,0,1,1,1
2025-09-24 03:00:00,2025-09-24,3,11.0,0.2,100,15.4,0.0,False,0,1,1,1
2025-09-24 04:00:00,2025-09-24,4,11.3,0.5,100,16.0,0.0,False,0,1,1,1
2025-09-24 05:00:00,2025-09-24,5,11.0,0.4,100,15.0,0.0,False,0,1,1,1
2025-09-24 06:00:00,2025-09-24,6,10.7,0.3,100,15.9,0.0,False,0,1,1,1
2025-09-24 07:00:00,2025-09-24,7,10.5,0.4,100,14.8,0.0,False,0,1,1,1
2025-09-24 08:00:00,2025-09-24,8,10.5,0.7,100,15.4,0.0,False,0,1,1,1
2025-09-24 09:00:00,2025-09-24,9,10.4,0.8,100,17.3,0.0,False,0,1,1,1
2025-09-24 10:00:00,2025-09-24,10,10.7,0.5,100,16.4,0.0,False,0,1,1,1
2025-09-24 11:00:00,2025-09-24,11,10.9,0.2,100,15.5,0.0,False,0,1,1,1
2025-09-24 12:00:00,2025-09-24,12,11.3,0.2,100,15.3,0.0,False,0,1,1,1
2025-09-24 13:00:00,2025-09-24,13,11.7,0.5,100,17.1,0.0,False,0,1,1,1
2025-09-24 14:00:00,2025-09-24,14,11.4,0.7,100,13.2,0.0,False,0,1,1,1
2025-09-24 15:00:00,2025-09-24,15,10.9,0.9,100,13.5,0.0,False,0,1,1,1
2025-09-24 16:00:00,2025-09-24,16,10.5,1.4,100,12.8,0.0,False,0,1,1,1
2025-09-24 17:00:00,2025-09-24,17,10.6,1.1,100,11.1,0.0,False,0,1,1,1
2025-09-24 18:00:00,2025-09-24,18,11.0,0.3,100,12.1,0.0,False,0,1,1,1
2025-09-24 19:00:00,2025-09-24,19,10.9,0.0,100,12.0,0.0,False,0,1,1,1
2025-09-24 20:00:00,2025-09-24,20,10.7,0.0,100,11.6,0.0,False,0,1,1,1
2025-09-24 21:00:00,2025-09-24,21,10.6,0.0,100,10.5,0.0,False,0,1,1,1
2025-09-24 22:00:00,2025-09-24,22,10.6,0.0,100,10.1,0.0,False,0,1,1,1
2025-09-24 23:00:00,2025-09-24,23,10.6,0.0,100,10.1,0.0,False,0,1,1,1
2025-09-25 00:00:00,2025-09-25,0,10.4,0.0,100,9.2,0.0,False,0,1,1,1
2025-09-25 01:00:00,2025-09-25,1,10.3,0.0,100,9.2,0.0,False,0,1,1,1
2025-09-25 02:00:00,2025-09-25,2,10.7,0.1,100,8.5,0.0,False,0,1,1,1
2025-09-25 03:00:00,2025-09-25,3,10.7,0.0,100,9.5,0.0,False,0,1,1,1
2025-09-25 04:00:00,2025-09-25,4,10.6,0.0,100,9.0,0.0,False,0,1,1,1
2025-09-25 05:00:00,2025-09-25,5,10.4,0.2,100,8.9,0.0,False,0,1,1,1
2025-09-25 06:00:00,2025-09-25,6,10.1,0.4,100,10.7,0.0,False,0,1,1,1
2025-09-25 07:00:00,2025-09-25,7,9.7,0.3,100,9.6,0.0,False,0,1,1,1
2025-09-25 08:00:00,2025-09-25,8,9.6,0.1,100,9.5,0.0,False,0,1,1,1
2025-09-25 09:00:00,2025-09-25,9,9.6,0.0,100,8.6,0.0,False,0,1,1,1
2025-09-25 10:00:00,2025-09-25,10,9.7,0.1,100,8.3,0.0,False,0,1,1,1
2025-09-25 11:00:00,2025-09-25,11,9.9,0.1,100,7.5,0.0,False,0,1,1,1
2025-09-25 12:00:00,2025-09-25,12,10.1,0.1,100,8.2,0.0,False,0,1,1,1
2025-09-25 13:00:00,2025-09-25,13,11.7,0.0,90,9.6,0.0,False,0,1,1,1
2025-09-25 14:00:00,2025-09-25,14,12.0,0.0,100,8.1,0.0,False,0,1,1,1
2025-09-25 15:00:00,2025-09-25,15,12.2,0.0,100,8.5,0.0,False,0,1,1,1
2025-09-25 16:00:00,2025-09-25,16,12.3,0.0,100,8.2,0.0,False,0,1,1,1
2025-09-25 17:00:00,2025-09-25,17,12.2,0.0,100,6.5,0.0,False,0,1,1,1
2025-09-25 18:00:00,2025-09-25,18,12.1,0.0,100,4.8,0.0,False,0,1,1,1
2025-09-25 19:00:00,2025-09-25,19,11.8,0.0,100,4.0,0.0,False,0,1,1,1
2025-09-25 20:00:00,2025-09-25,20,11.5,0.0,100,2.3,0.0,False,0,1,1,1
2025-09-25 21:00:00,2025-09-25,21,11.5,0.0,100,3.8,0.0,False,0,1,1,1
2025-09-25 22:00:00,2025-09-25,22,11.4,0.0,100,5.7,0.0,False,0,1,1,1
2025-09-25 23:00:00,2025-09-25,23,11.2,0.0,100,6.0,0.0,False,0,1,1,1
2025-09-26 00:00:00,2025-09-26,0,10.8,0.0,100,5.3,0.0,False,0,1,1,1
2025-09-26 01:00:00,2025-09-26,1,10.6,0.0,100,5.2,0.0,False,0,1,1,1
2025-09-26 02:00:00,2025-09-26,2,10.4,0.0,100,4.9,0.0,False,0,1,1,1
2025-09-26 03:00:00,2025-09-26,3,10.2,0.0,100,5.2,0.0,False,0,1,1,1
2025-09-26 04:00:00,2025-09-26,4,10.1,0.0,100,5.0,0.0,False,0,1,1,1
2025-09-26 05:00:00,2025-09-26,5,10.0,0.1,100,4.1,0.0,False,0,1,1,1
2025-09-26 06:00:00,2025-09-26,6,9.9,0.1,100,3.1,0.0,False,0,1,1,1
2025-09-26 07:00:00,2025-09-26,7,9.8,0.1,100,4.5,0.0,False,0,1,1,1
2025-09-26 08:00:00,2025-09-26,8,10.0,0.1,100,5.5,0.0,False,0,1,1,1
2025-09-26 09:00:00,2025-09-26,9,10.7,0.0,100,4.8,0.0,False,0,1,1,1
2025-09-26 10:00:00,2025-09-26,10,11.0,0.0,100,4.1,0.0,False,0,1,1,1
2025-09-26 11:00:00,2025-09-26,11,11.7,0.0,100,4.4,0.0,False,0,1,1,1
2025-09-26 12:00:00,2025-09-26,12,12.3,0.0,94,4.9,0.0,False,0,1,1,1
2025-09-26 13:00:00,2025-09-26,13,14.0,0.0,52,5.1,0.0,False,0,1,1,1
2025-09-26 14:00:00,2025-09-26,14,12.8,0.0,100,4.6,0.0,False,0,1,1,1
2025-09-26 15:00:00,2025-09-26,15,13.1,0.0,99,2.3,0.0,False,0,1,1,1
2025-09-26 16:00:00,2025-09-26,16,13.4,0.0,96,0.4,0.0,False,0,1,1,1
2025-09-26 17:00:00,2025-09-26,17,13.6,0.0,33,0.4,0.0,False,0,1,1,1
2025-09-26 18:00:00,2025-09-26,18,13.2,0.0,45,0.6,0.0,False,0,1,1,1
2025-09-26 19:00:00,2025-09-26,19,12.3,0.0,28,3.1,0.0,False,0,1,1,1
2025-09-26 20:00:00,2025-09-26,20,11.8,0.0,24,4.0,0.0,False,0,1,1,1
2025-09-26 21:00:00,2025-09-26,21,11.3,0.0,8,4.8,0.0,False,0,1,1,1
2025-09-26 22:00:00,2025-09-26,22,10.9,0.0,7,4.6,0.0,False,0,1,1,1
2025-09-26 23:00:00,2025-09-26,23,10.0,0.0,0,4.2,0.0,False,0,1,1,1
2025-09-27 00:00:00,2025-09-27,0,9.8,0.0,2,1.4,0.0,False,0,1,1,1
2025-09-27 01:00:00,2025-09-27,1,9.0,0.0,35,2.3,0.0,False,0,1,1,1
2025-09-27 02:00:00,2025-09-27,2,11.0,0.2,100,3.2,0.0,False,0,1,1,1
2025-09-27 03:00:00,2025-09-27,3,11.1,0.1,100,2.9,0.0,False,0,1,1,1
2025-09-27 04:00:00,2025-09-27,4,11.2,0.0,97,2.7,0.0,False,0,1,1,1
2025-09-27 05:00:00,2025-09-27,5,10.6,0.0,13,1.7,0.0,False,0,1,1,1
2025-09-27 06:00:00,2025-09-27,6,9.7,0.0,17,2.0,0.0,False,0,1,1,1
2025-09-27 07:00:00,2025-09-27,7,9.1,0.0,100,2.7,0.0,False,0,1,1,1
2025-09-27 08:00:00,2025-09-27,8,10.1,0.0,100,2.1,0.0,False,0,1,1,1
2025-09-27 09:00:00,2025-09-27,9,10.4,0.0,100,4.1,0.0,False,0,1,1,1
2025-09-27 10:00:00,2025-09-27,10,11.7,0.0,100,6.6,0.0,False,0,1,1,1
2025-09-27 11:00:00,2025-09-27,11,12.4,0.0,99,7.1,0.0,False,0,1,1,1
2025-09-27 12:00:00,2025-09-27,12,13.8,0.0,56,6.5,0.0,False,0,1,1,1
2025-09-27 13:00:00,2025-09-27,13,14.9,0.0,100,6.5,0.0,False,0,1,1,1
2025-09-27 14:00:00,2025-09-27,14,15.1,0.0,100,7.3,0.0,False,0,1,1,1
2025-09-27 15:00:00,2025-09-27,15,15.4,0.0,66,5.9,0.0,False,0,1,1,1
2025-09-27 16:00:00,2025-09-27,16,15.6,0.0,98,6.1,0.0,False,0,1,1,1
2025-09-27 17:00:00,2025-09-27,17,15.4,0.0,100,7.6,0.0,False,0,1,1,1
2025-09-27 18:00:00,2025-09-27,18,14.5,0.0,99,6.2,0.0,False,0,1,1,1
2025-09-27 19:00:00,2025-09-27,19,13.6,0.0,100,7.4,0.0,False,0,1,1,1
2025-09-27 20:00:00,2025-09-27,20,13.2,0.0,98,8.0,0.0,False,0,1,1,1
2025-09-27 21:00:00,2025-09-27,21,12.6,0.0,94,6.8,0.0,False,0,1,1,1
2025-09-27 22:00:00,2025-09-27,22,12.1,0.0,83,6.7,0.0,False,0,1,1,1
2025-09-27 23:00:00,2025-09-27,23,11.5,0.0,73,7.2,0.0,False,0,1,1,1
2025-09-28 00:00:00,2025-09-28,0,10.8,0.0,94,6.1,0.0,False,0,1,1,1
2025-09-28 01:00:00,2025-09-28,1,10.4,0.0,42,6.2,0.0,False,0,1,1,1
2025-09-28 02:00:00,2025-09-28,2,9.4,0.0,96,4.3,0.0,False,0,1,1,1
2025-09-28 03:00:00,2025-09-28,3,8.9,0.0,100,4.0,0.0,False,0,1,1,1
2025-09-28 04:00:00,2025-09-28,4,8.6,0.0,100,3.4,0.0,False,0,1,1,1
2025-09-28 05:00:00,2025-09-28,5,8.5,0.0,100,4.4,0.0,False,0,1,1,1
2025-09-28 06:00:00,2025-09-28,6,8.0,0.0,99,4.0,0.0,False,0,1,1,1
2025-09-28 07:00:00,2025-09-28,7,7.8,0.0,96,2.9,0.0,False,0,1,1,1
2025-09-28 08:00:00,2025-09-28,8,9.0,0.0,9,3.3,0.0,False,0,1,1,1
2025-09-28 09:00:00,2025-09-28,9,10.6,0.0,0,2.3,0.0,False,0,1,1,1
2025-09-28 10:00:00,2025-09-28,10,12.7,0.0,0,2.7,0.0,False,0,1,1,1
2025-09-28 11:00:00,2025-09-28,11,14.7,0.0,0,3.1,0.0,False,0,1,1,1
2025-09-28 12:00:00,2025-09-28,12,16.3,0.0,3,4.3,0.0,False,0,1,1,1
2025-09-28 13:00:00,2025-09-28,13,17.5,0.0,22,5.2,0.0,False,0,1,1,1
2025-09-28 14:00:00,2025-09-28,14,18.5,0.0,98,5.0,0.0,False,0,1,1,1
2025-09-28 15:00:00,2025-09-28,15,18.9,0.0,97,4.5,0.0,False,0,1,1,1
2025-09-28 16:00:00,2025-09-28,16,19.1,0.0,99,3.7,0.0,False,0,1,1,1
2025-09-28 17:00:00,2025-09-28,17,18.8,0.0,100,4.7,0.0,False,0,1,1,1
2025-09-28 18:00:00,2025-09-28,18,17.4,0.0,100,4.3,0.0,False,0,1,1,1
2025-09-28 19:00:00,2025-09-28,19,16.1,0.0,100,5.4,0.0,False,0,1,1,1
2025-09-28 20:00:00,2025-09-28,20,15.2,0.0,100,4.0,0.0,False,0,1,1,1
2025-09-28 21:00:00,2025-09-28,21,14.6,0.0,100,4.3,0.0,False,0,1,1,1
2025-09-28 22:00:00,2025-09-28,22,13.9,0.0,100,5.0,0.0,False,0,1,1,1
2025-09-28 23:00:00,2025-09-28,23,12.9,0.0,100,3.8,0.0,False,0,1,1,1
2025-09-29 00:00:00,2025-09-29,0,12.5,0.0,100,4.5,0.0,False,0,1,1,1
2025-09-29 01:00:00,2025-09-29,1,11.7,0.0,84,4.0,0.0,False,0,1,1,1
2025-09-29 02:00:00,2025-09-29,2,10.8,0.0,2,4.2,0.0,False,0,1,1,1
2025-09-29 03:00:00,2025-09-29,3,10.6,0.0,0,4.7,0.0,False,0,1,1,1
2025-09-29 04:00:00,2025-09-29,4,10.3,0.0,0,5.5,0.0,False,0,1,1,1
2025-09-29 05:00:00,2025-09-29,5,9.9,0.0,0,5.7,0.0,False,0,1,1,1
2025-09-29 06:00:00,2025-09-29,6,9.5,0.0,1,5.2,0.0,False,0,1,1,1
2025-09-29 07:00:00,2025-09-29,7,9.2,0.0,3,4.8,0.0,False,0,1,1,1
